Region,Ålder,Variabel,År,Värde
Kungsbacka,30-34 år,Inrikes utflyttningar,2034,232.94508565721168
Kungsbacka,30-34 år,Inrikes utflyttningar,2035,237.50825425495475
Kungsbacka,30-34 år,Inrikes utflyttningar,2036,243.29127616291623
Kungsbacka,30-34 år,Inrikes utflyttningar,2037,248.07696623224507
Kungsbacka,30-34 år,Inrikes utflyttningar,2038,251.90298223705292
Kungsbacka,30-34 år,Inrikes utflyttningar,2039,255.512371085266
Kungsbacka,30-34 år,Inrikes utflyttningar,2040,259.26651087568166
Kungsbacka,35-39 år,Inrikes flyttningsöverskott,2000,133
Kungsbacka,35-39 år,Inrikes flyttningsöverskott,2001,83
Kungsbacka,35-39 år,Inrikes flyttningsöverskott,2002,124
Kungsbacka,35-39 år,Inrikes flyttningsöverskott,2003,118
Kungsbacka,35-39 år,Inrikes flyttningsöverskott,2004,138
Kungsbacka,35-39 år,Inrikes flyttningsöverskott,2005,185
Kungsbacka,35-39 år,Inrikes flyttningsöverskott,2006,152
Kungsbacka,35-39 år,Inrikes flyttningsöverskott,2007,121
Kungsbacka,35-39 år,Inrikes flyttningsöverskott,2008,150
Kungsbacka,35-39 år,Inrikes flyttningsöverskott,2009,183
Kungsbacka,35-39 år,Inrikes flyttningsöverskott,2010,197
Kungsbacka,35-39 år,Inrikes flyttningsöverskott,2011,162
Kungsbacka,35-39 år,Inrikes flyttningsöverskott,2012,200
Kungsbacka,35-39 år,Inrikes flyttningsöverskott,2013,181
Kungsbacka,35-39 år,Inrikes flyttningsöverskott,2014,177
Kungsbacka,35-39 år,Inrikes flyttningsöverskott,2015,190
Kungsbacka,35-39 år,Inrikes flyttningsöverskott,2016,213
Kungsbacka,35-39 år,Inrikes flyttningsöverskott,2017,228
Kungsbacka,35-39 år,Inrikes flyttningsöverskott,2018,164
Kungsbacka,35-39 år,Inrikes flyttningsöverskott,2019,165
Kungsbacka,35-39 år,Inrikes flyttningsöverskott,2020,172
Kungsbacka,35-39 år,Inrikes flyttningsöverskott,2021,153
Kungsbacka,35-39 år,Inrikes flyttningsöverskott,2022,182
Kungsbacka,35-39 år,Inrikes flyttningsöverskott,2023,130
Kungsbacka,35-39 år,Inrikes flyttningsöverskott,2024,118
Kungsbacka,35-39 år,Inrikes flyttningsöverskott,2025,183
Kungsbacka,35-39 år,Inrikes flyttningsöverskott,2026,183.60884695787746
Kungsbacka,35-39 år,Inrikes flyttningsöverskott,2027,182.9256119598034
Kungsbacka,35-39 år,Inrikes flyttningsöverskott,2028,181.6187183522709
Kungsbacka,35-39 år,Inrikes flyttningsöverskott,2029,177.09815058456044
Kungsbacka,35-39 år,Inrikes flyttningsöverskott,2030,172.28704079093424
Kungsbacka,35-39 år,Inrikes flyttningsöverskott,2031,168.18120902064837
Kungsbacka,35-39 år,Inrikes flyttningsöverskott,2032,162.8444737761836
Kungsbacka,35-39 år,Inrikes flyttningsöverskott,2033,158.09543610903472
Kungsbacka,35-39 år,Inrikes flyttningsöverskott,2034,156.5862645996269
Kungsbacka,35-39 år,Inrikes flyttningsöverskott,2035,156.10623802009715
Kungsbacka,35-39 år,Inrikes flyttningsöverskott,2036,155.21815167536153
Kungsbacka,35-39 år,Inrikes flyttningsöverskott,2037,157.5729209082875
Kungsbacka,35-39 år,Inrikes flyttningsöverskott,2038,160.24599380220386
Kungsbacka,35-39 år,Inrikes flyttningsöverskott,2039,162.24381509841908
Kungsbacka,35-39 år,Inrikes flyttningsöverskott,2040,164.2304013566389
Kungsbacka,35-39 år,Inrikes inflyttningar,2000,299
Kungsbacka,35-39 år,Inrikes inflyttningar,2001,248
Kungsbacka,35-39 år,Inrikes inflyttningar,2002,266
Kungsbacka,35-39 år,Inrikes inflyttningar,2003,283
Kungsbacka,35-39 år,Inrikes inflyttningar,2004,297
Kungsbacka,35-39 år,Inrikes inflyttningar,2005,336
Kungsbacka,35-39 år,Inrikes inflyttningar,2006,285
Kungsbacka,35-39 år,Inrikes inflyttningar,2007,285
Kungsbacka,35-39 år,Inrikes inflyttningar,2008,293
Kungsbacka,35-39 år,Inrikes inflyttningar,2009,321
Kungsbacka,35-39 år,Inrikes inflyttningar,2010,327
Kungsbacka,35-39 år,Inrikes inflyttningar,2011,320
Kungsbacka,35-39 år,Inrikes inflyttningar,2012,336
Kungsbacka,35-39 år,Inrikes inflyttningar,2013,328
Kungsbacka,35-39 år,Inrikes inflyttningar,2014,313
Kungsbacka,35-39 år,Inrikes inflyttningar,2015,313
Kungsbacka,35-39 år,Inrikes inflyttningar,2016,378
Kungsbacka,35-39 år,Inrikes inflyttningar,2017,390
Kungsbacka,35-39 år,Inrikes inflyttningar,2018,361
Kungsbacka,35-39 år,Inrikes inflyttningar,2019,332
Kungsbacka,35-39 år,Inrikes inflyttningar,2020,341
Kungsbacka,35-39 år,Inrikes inflyttningar,2021,351
Kungsbacka,35-39 år,Inrikes inflyttningar,2022,336
Kungsbacka,35-39 år,Inrikes inflyttningar,2023,314
Kungsbacka,35-39 år,Inrikes inflyttningar,2024,314
Kungsbacka,35-39 år,Inrikes inflyttningar,2025,367
Kungsbacka,35-39 år,Inrikes inflyttningar,2026,360.11753256002197
Kungsbacka,35-39 år,Inrikes inflyttningar,2027,364.39409775325294
Kungsbacka,35-39 år,Inrikes inflyttningar,2028,362.5093723225556
Kungsbacka,35-39 år,Inrikes inflyttningar,2029,357.6259150748215
Kungsbacka,35-39 år,Inrikes inflyttningar,2030,346.9610545304703
Kungsbacka,35-39 år,Inrikes inflyttningar,2031,333.82402115548473
Kungsbacka,35-39 år,Inrikes inflyttningar,2032,320.45303573881654
Kungsbacka,35-39 år,Inrikes inflyttningar,2033,311.05418609703105
Kungsbacka,35-39 år,Inrikes inflyttningar,2034,305.7956670286011
Kungsbacka,35-39 år,Inrikes inflyttningar,2035,302.6678562324129
Kungsbacka,35-39 år,Inrikes inflyttningar,2036,301.91316326888796
Kungsbacka,35-39 år,Inrikes inflyttningar,2037,304.85464362201725
Kungsbacka,35-39 år,Inrikes inflyttningar,2038,308.3654242425661
Kungsbacka,35-39 år,Inrikes inflyttningar,2039,311.4805799332754
Kungsbacka,35-39 år,Inrikes inflyttningar,2040,315.76019843925684
Kungsbacka,35-39 år,Inrikes utflyttningar,2000,166
Kungsbacka,35-39 år,Inrikes utflyttningar,2001,165
Kungsbacka,35-39 år,Inrikes utflyttningar,2002,142
Kungsbacka,35-39 år,Inrikes utflyttningar,2003,165
Kungsbacka,35-39 år,Inrikes utflyttningar,2004,159
Kungsbacka,35-39 år,Inrikes utflyttningar,2005,151
Kungsbacka,35-39 år,Inrikes utflyttningar,2006,133
Kungsbacka,35-39 år,Inrikes utflyttningar,2007,164
Kungsbacka,35-39 år,Inrikes utflyttningar,2008,143
Kungsbacka,35-39 år,Inrikes utflyttningar,2009,138
Kungsbacka,35-39 år,Inrikes utflyttningar,2010,130
Kungsbacka,35-39 år,Inrikes utflyttningar,2011,158
Kungsbacka,35-39 år,Inrikes utflyttningar,2012,136
Kungsbacka,35-39 år,Inrikes utflyttningar,2013,147
Kungsbacka,35-39 år,Inrikes utflyttningar,2014,136
Kungsbacka,35-39 år,Inrikes utflyttningar,2015,123
Kungsbacka,35-39 år,Inrikes utflyttningar,2016,165
Kungsbacka,35-39 år,Inrikes utflyttningar,2017,162
Kungsbacka,35-39 år,Inrikes utflyttningar,2018,197
Kungsbacka,35-39 år,Inrikes utflyttningar,2019,167
Kungsbacka,35-39 år,Inrikes utflyttningar,2020,169
Kungsbacka,35-39 år,Inrikes utflyttningar,2021,198
Kungsbacka,35-39 år,Inrikes utflyttningar,2022,154
Kungsbacka,35-39 år,Inrikes utflyttningar,2023,184
Kungsbacka,35-39 år,Inrikes utflyttningar,2024,196
Kungsbacka,35-39 år,Inrikes utflyttningar,2025,184
Kungsbacka,35-39 år,Inrikes utflyttningar,2026,176.5086856021445
Kungsbacka,35-39 år,Inrikes utflyttningar,2027,181.46848579344953
Kungsbacka,35-39 år,Inrikes utflyttningar,2028,180.8906539702847
Kungsbacka,35-39 år,Inrikes utflyttningar,2029,180.52776449026103
Kungsbacka,35-39 år,Inrikes utflyttningar,2030,174.67401373953604
Kungsbacka,35-39 år,Inrikes utflyttningar,2031,165.64281213483636
Kungsbacka,35-39 år,Inrikes utflyttningar,2032,157.60856196263293
Kungsbacka,35-39 år,Inrikes utflyttningar,2033,152.95874998799633
Kungsbacka,35-39 år,Inrikes utflyttningar,2034,149.2094024289742
Kungsbacka,35-39 år,Inrikes utflyttningar,2035,146.56161821231572
Kungsbacka,35-39 år,Inrikes utflyttningar,2036,146.69501159352643
Kungsbacka,35-39 år,Inrikes utflyttningar,2037,147.28172271372975
Kungsbacka,35-39 år,Inrikes utflyttningar,2038,148.11943044036227
Kungsbacka,35-39 år,Inrikes utflyttningar,2039,149.23676483485633
Kungsbacka,35-39 år,Inrikes utflyttningar,2040,151.52979708261793
Kungsbacka,40-44 år,Inrikes flyttningsöverskott,2000,56
Kungsbacka,40-44 år,Inrikes flyttningsöverskott,2001,32
Kungsbacka,40-44 år,Inrikes flyttningsöverskott,2002,21
Kungsbacka,40-44 år,Inrikes flyttningsöverskott,2003,22
Kungsbacka,40-44 år,Inrikes flyttningsöverskott,2004,47
Kungsbacka,40-44 år,Inrikes flyttningsöverskott,2005,65
Kungsbacka,40-44 år,Inrikes flyttningsöverskott,2006,91
Kungsbacka,40-44 år,Inrikes flyttningsöverskott,2007,45
Kungsbacka,40-44 år,Inrikes flyttningsöverskott,2008,61
Kungsbacka,40-44 år,Inrikes flyttningsöverskott,2009,81
Kungsbacka,40-44 år,Inrikes flyttningsöverskott,2010,79
Kungsbacka,40-44 år,Inrikes flyttningsöverskott,2011,104
Kungsbacka,40-44 år,Inrikes flyttningsöverskott,2012,139
Kungsbacka,40-44 år,Inrikes flyttningsöverskott,2013,28
Kungsbacka,40-44 år,Inrikes flyttningsöverskott,2014,77
Kungsbacka,40-44 år,Inrikes flyttningsöverskott,2015,88
Kungsbacka,40-44 år,Inrikes flyttningsöverskott,2016,93
Kungsbacka,40-44 år,Inrikes flyttningsöverskott,2017,126
Kungsbacka,40-44 år,Inrikes flyttningsöverskott,2018,83
Kungsbacka,40-44 år,Inrikes flyttningsöverskott,2019,84
Kungsbacka,40-44 år,Inrikes flyttningsöverskott,2020,77
Kungsbacka,40-44 år,Inrikes flyttningsöverskott,2021,107
Kungsbacka,40-44 år,Inrikes flyttningsöverskott,2022,96
Kungsbacka,40-44 år,Inrikes flyttningsöverskott,2023,16
Kungsbacka,40-44 år,Inrikes flyttningsöverskott,2024,19
Kungsbacka,40-44 år,Inrikes flyttningsöverskott,2025,44
Kungsbacka,40-44 år,Inrikes flyttningsöverskott,2026,67.85678024905886
Kungsbacka,40-44 år,Inrikes flyttningsöverskott,2027,68.54863754856635
Kungsbacka,40-44 år,Inrikes flyttningsöverskott,2028,71.666777407506
Kungsbacka,40-44 år,Inrikes flyttningsöverskott,2029,75.6868761285657
Kungsbacka,40-44 år,Inrikes flyttningsöverskott,2030,76.89174752291396
Kungsbacka,40-44 år,Inrikes flyttningsöverskott,2031,76.80094709400623
Kungsbacka,40-44 år,Inrikes flyttningsöverskott,2032,76.39147446512507
Kungsbacka,40-44 år,Inrikes flyttningsöverskott,2033,76.02079691600716
Kungsbacka,40-44 år,Inrikes flyttningsöverskott,2034,73.64775449454643
Kungsbacka,40-44 år,Inrikes flyttningsöverskott,2035,71.68920828030835
Kungsbacka,40-44 år,Inrikes flyttningsöverskott,2036,70.59520102245267
Kungsbacka,40-44 år,Inrikes flyttningsöverskott,2037,68.8657534195257
Kungsbacka,40-44 år,Inrikes flyttningsöverskott,2038,67.07219316905085
Kungsbacka,40-44 år,Inrikes flyttningsöverskott,2039,66.91116764674098
Kungsbacka,40-44 år,Inrikes flyttningsöverskott,2040,67.01476842302242
Kungsbacka,40-44 år,Inrikes inflyttningar,2000,145
Kungsbacka,40-44 år,Inrikes inflyttningar,2001,151
Kungsbacka,40-44 år,Inrikes inflyttningar,2002,110
Kungsbacka,40-44 år,Inrikes inflyttningar,2003,139
Kungsbacka,40-44 år,Inrikes inflyttningar,2004,160
Kungsbacka,40-44 år,Inrikes inflyttningar,2005,180
Kungsbacka,40-44 år,Inrikes inflyttningar,2006,185
Kungsbacka,40-44 år,Inrikes inflyttningar,2007,192
Kungsbacka,40-44 år,Inrikes inflyttningar,2008,176
Kungsbacka,40-44 år,Inrikes inflyttningar,2009,185
Kungsbacka,40-44 år,Inrikes inflyttningar,2010,194
Kungsbacka,40-44 år,Inrikes inflyttningar,2011,219
Kungsbacka,40-44 år,Inrikes inflyttningar,2012,244
Kungsbacka,40-44 år,Inrikes inflyttningar,2013,146
Kungsbacka,40-44 år,Inrikes inflyttningar,2014,200
Kungsbacka,40-44 år,Inrikes inflyttningar,2015,219
Kungsbacka,40-44 år,Inrikes inflyttningar,2016,206
Kungsbacka,40-44 år,Inrikes inflyttningar,2017,255
Kungsbacka,40-44 år,Inrikes inflyttningar,2018,201
Kungsbacka,40-44 år,Inrikes inflyttningar,2019,229
Kungsbacka,40-44 år,Inrikes inflyttningar,2020,206
Kungsbacka,40-44 år,Inrikes inflyttningar,2021,214
Kungsbacka,40-44 år,Inrikes inflyttningar,2022,215
Kungsbacka,40-44 år,Inrikes inflyttningar,2023,169
Kungsbacka,40-44 år,Inrikes inflyttningar,2024,174
Kungsbacka,40-44 år,Inrikes inflyttningar,2025,168
Kungsbacka,40-44 år,Inrikes inflyttningar,2026,210.98655709806232
Kungsbacka,40-44 år,Inrikes inflyttningar,2027,214.70169947275272
Kungsbacka,40-44 år,Inrikes inflyttningar,2028,220.82980745725052
Kungsbacka,40-44 år,Inrikes inflyttningar,2029,226.93831749561065
Kungsbacka,40-44 år,Inrikes inflyttningar,2030,234.00924550158751
Kungsbacka,40-44 år,Inrikes inflyttningar,2031,239.25574778900017
Kungsbacka,40-44 år,Inrikes inflyttningar,2032,242.82921621723193
Kungsbacka,40-44 år,Inrikes inflyttningar,2033,242.45093236518798
Kungsbacka,40-44 år,Inrikes inflyttningar,2034,239.86968244903517
Kungsbacka,40-44 år,Inrikes inflyttningar,2035,233.02683679810704
Kungsbacka,40-44 år,Inrikes inflyttningar,2036,224.52284197788038
Kungsbacka,40-44 år,Inrikes inflyttningar,2037,215.84536419528845
Kungsbacka,40-44 år,Inrikes inflyttningar,2038,209.7490633416261
Kungsbacka,40-44 år,Inrikes inflyttningar,2039,206.29193802588415
Kungsbacka,40-44 år,Inrikes inflyttningar,2040,204.2582904479885
Kungsbacka,40-44 år,Inrikes utflyttningar,2000,89
Kungsbacka,40-44 år,Inrikes utflyttningar,2001,119
Kungsbacka,40-44 år,Inrikes utflyttningar,2002,89
Kungsbacka,40-44 år,Inrikes utflyttningar,2003,117
Kungsbacka,40-44 år,Inrikes utflyttningar,2004,113
Kungsbacka,40-44 år,Inrikes utflyttningar,2005,115
Kungsbacka,40-44 år,Inrikes utflyttningar,2006,94
Kungsbacka,40-44 år,Inrikes utflyttningar,2007,147
Kungsbacka,40-44 år,Inrikes utflyttningar,2008,115
Kungsbacka,40-44 år,Inrikes utflyttningar,2009,104
Kungsbacka,40-44 år,Inrikes utflyttningar,2010,115
Kungsbacka,40-44 år,Inrikes utflyttningar,2011,115
Kungsbacka,40-44 år,Inrikes utflyttningar,2012,105
Kungsbacka,40-44 år,Inrikes utflyttningar,2013,118
Kungsbacka,40-44 år,Inrikes utflyttningar,2014,123
Kungsbacka,40-44 år,Inrikes utflyttningar,2015,131
Kungsbacka,40-44 år,Inrikes utflyttningar,2016,113
Kungsbacka,40-44 år,Inrikes utflyttningar,2017,129
Kungsbacka,40-44 år,Inrikes utflyttningar,2018,118
Kungsbacka,40-44 år,Inrikes utflyttningar,2019,145
Kungsbacka,40-44 år,Inrikes utflyttningar,2020,129
Kungsbacka,40-44 år,Inrikes utflyttningar,2021,107
Kungsbacka,40-44 år,Inrikes utflyttningar,2022,119
Kungsbacka,40-44 år,Inrikes utflyttningar,2023,153
Kungsbacka,40-44 år,Inrikes utflyttningar,2024,155
Kungsbacka,40-44 år,Inrikes utflyttningar,2025,124
Kungsbacka,40-44 år,Inrikes utflyttningar,2026,143.12977684900346
Kungsbacka,40-44 år,Inrikes utflyttningar,2027,146.15306192418637
Kungsbacka,40-44 år,Inrikes utflyttningar,2028,149.16303004974452
Kungsbacka,40-44 år,Inrikes utflyttningar,2029,151.25144136704495
Kungsbacka,40-44 år,Inrikes utflyttningar,2030,157.11749797867355
Kungsbacka,40-44 år,Inrikes utflyttningar,2031,162.45480069499393
Kungsbacka,40-44 år,Inrikes utflyttningar,2032,166.43774175210686
Kungsbacka,40-44 år,Inrikes utflyttningar,2033,166.43013544918082
Kungsbacka,40-44 år,Inrikes utflyttningar,2034,166.22192795448873
Kungsbacka,40-44 år,Inrikes utflyttningar,2035,161.3376285177987
Kungsbacka,40-44 år,Inrikes utflyttningar,2036,153.9276409554277
Kungsbacka,40-44 år,Inrikes utflyttningar,2037,146.97961077576275
Kungsbacka,40-44 år,Inrikes utflyttningar,2038,142.67687017257526
Kungsbacka,40-44 år,Inrikes utflyttningar,2039,139.38077037914317
Kungsbacka,40-44 år,Inrikes utflyttningar,2040,137.24352202496607
Kungsbacka,45-49 år,Inrikes flyttningsöverskott,2000,6
Kungsbacka,45-49 år,Inrikes flyttningsöverskott,2001,30
Kungsbacka,45-49 år,Inrikes flyttningsöverskott,2002,16
Kungsbacka,45-49 år,Inrikes flyttningsöverskott,2003,25
Kungsbacka,45-49 år,Inrikes flyttningsöverskott,2004,7
Kungsbacka,45-49 år,Inrikes flyttningsöverskott,2005,19
Kungsbacka,45-49 år,Inrikes flyttningsöverskott,2006,-2
Kungsbacka,45-49 år,Inrikes flyttningsöverskott,2007,21
Kungsbacka,45-49 år,Inrikes flyttningsöverskott,2008,11
Kungsbacka,45-49 år,Inrikes flyttningsöverskott,2009,12
Kungsbacka,45-49 år,Inrikes flyttningsöverskott,2010,11
Kungsbacka,45-49 år,Inrikes flyttningsöverskott,2011,9
Kungsbacka,45-49 år,Inrikes flyttningsöverskott,2012,-5
Kungsbacka,45-49 år,Inrikes flyttningsöverskott,2013,21
Kungsbacka,45-49 år,Inrikes flyttningsöverskott,2014,24
Kungsbacka,45-49 år,Inrikes flyttningsöverskott,2015,48
Kungsbacka,45-49 år,Inrikes flyttningsöverskott,2016,42
Kungsbacka,45-49 år,Inrikes flyttningsöverskott,2017,46
Kungsbacka,45-49 år,Inrikes flyttningsöverskott,2018,21
Kungsbacka,45-49 år,Inrikes flyttningsöverskott,2019,33
Kungsbacka,45-49 år,Inrikes flyttningsöverskott,2020,30
Kungsbacka,45-49 år,Inrikes flyttningsöverskott,2021,13
Kungsbacka,45-49 år,Inrikes flyttningsöverskott,2022,-9
Kungsbacka,45-49 år,Inrikes flyttningsöverskott,2023,-11
Kungsbacka,45-49 år,Inrikes flyttningsöverskott,2024,-14
Kungsbacka,45-49 år,Inrikes flyttningsöverskott,2025,39
Kungsbacka,45-49 år,Inrikes flyttningsöverskott,2026,16.189806135782163
Kungsbacka,45-49 år,Inrikes flyttningsöverskott,2027,19.33398929729765
Kungsbacka,45-49 år,Inrikes flyttningsöverskott,2028,20.65108614076854
Kungsbacka,45-49 år,Inrikes flyttningsöverskott,2029,21.75864560519642
Kungsbacka,45-49 år,Inrikes flyttningsöverskott,2030,23.53321319355109
Kungsbacka,45-49 år,Inrikes flyttningsöverskott,2031,24.508527685631137
Kungsbacka,45-49 år,Inrikes flyttningsöverskott,2032,24.766493801339124
Kungsbacka,45-49 år,Inrikes flyttningsöverskott,2033,26.441624938172453
Kungsbacka,45-49 år,Inrikes flyttningsöverskott,2034,28.869920327576096
Kungsbacka,45-49 år,Inrikes flyttningsöverskott,2035,28.902557598758108
Kungsbacka,45-49 år,Inrikes flyttningsöverskott,2036,28.246878596361398
Kungsbacka,45-49 år,Inrikes flyttningsöverskott,2037,27.906210671897583
Kungsbacka,45-49 år,Inrikes flyttningsöverskott,2038,27.904634685843575
Kungsbacka,45-49 år,Inrikes flyttningsöverskott,2039,26.523259443689426
Kungsbacka,45-49 år,Inrikes flyttningsöverskott,2040,26.036807877358
Kungsbacka,45-49 år,Inrikes inflyttningar,2000,103
Kungsbacka,45-49 år,Inrikes inflyttningar,2001,116
Kungsbacka,45-49 år,Inrikes inflyttningar,2002,103
Kungsbacka,45-49 år,Inrikes inflyttningar,2003,114
Kungsbacka,45-49 år,Inrikes inflyttningar,2004,100
Kungsbacka,45-49 år,Inrikes inflyttningar,2005,116
Kungsbacka,45-49 år,Inrikes inflyttningar,2006,98
Kungsbacka,45-49 år,Inrikes inflyttningar,2007,121
Kungsbacka,45-49 år,Inrikes inflyttningar,2008,118
Kungsbacka,45-49 år,Inrikes inflyttningar,2009,113
Kungsbacka,45-49 år,Inrikes inflyttningar,2010,142
Kungsbacka,45-49 år,Inrikes inflyttningar,2011,143
Kungsbacka,45-49 år,Inrikes inflyttningar,2012,142
Kungsbacka,45-49 år,Inrikes inflyttningar,2013,156
Kungsbacka,45-49 år,Inrikes inflyttningar,2014,162
Kungsbacka,45-49 år,Inrikes inflyttningar,2015,145
Kungsbacka,45-49 år,Inrikes inflyttningar,2016,163
Kungsbacka,45-49 år,Inrikes inflyttningar,2017,175
Kungsbacka,45-49 år,Inrikes inflyttningar,2018,166
Kungsbacka,45-49 år,Inrikes inflyttningar,2019,170
Kungsbacka,45-49 år,Inrikes inflyttningar,2020,156
Kungsbacka,45-49 år,Inrikes inflyttningar,2021,155
Kungsbacka,45-49 år,Inrikes inflyttningar,2022,120
Kungsbacka,45-49 år,Inrikes inflyttningar,2023,134
Kungsbacka,45-49 år,Inrikes inflyttningar,2024,130
Kungsbacka,45-49 år,Inrikes inflyttningar,2025,137
Kungsbacka,45-49 år,Inrikes inflyttningar,2026,143.40444235942346
Kungsbacka,45-49 år,Inrikes inflyttningar,2027,144.37903116729868
Kungsbacka,45-49 år,Inrikes inflyttningar,2028,145.51257972269968
Kungsbacka,45-49 år,Inrikes inflyttningar,2029,146.6510491336153
Kungsbacka,45-49 år,Inrikes inflyttningar,2030,148.35372373230737
Kungsbacka,45-49 år,Inrikes inflyttningar,2031,151.41065462887204
Kungsbacka,45-49 år,Inrikes inflyttningar,2032,154.41690150378486
Kungsbacka,45-49 år,Inrikes inflyttningar,2033,159.13639363654474
Kungsbacka,45-49 år,Inrikes inflyttningar,2034,163.77377030876715
Kungsbacka,45-49 år,Inrikes inflyttningar,2035,168.84594969903276
Kungsbacka,45-49 år,Inrikes inflyttningar,2036,172.73562460375962
Kungsbacka,45-49 år,Inrikes inflyttningar,2037,175.52093103682267
Kungsbacka,45-49 år,Inrikes inflyttningar,2038,175.53026518029998
Kungsbacka,45-49 år,Inrikes inflyttningar,2039,173.94484960479664
Kungsbacka,45-49 år,Inrikes inflyttningar,2040,169.22220200152339
Kungsbacka,45-49 år,Inrikes utflyttningar,2000,97
Kungsbacka,45-49 år,Inrikes utflyttningar,2001,86
Kungsbacka,45-49 år,Inrikes utflyttningar,2002,87
Kungsbacka,45-49 år,Inrikes utflyttningar,2003,89
Kungsbacka,45-49 år,Inrikes utflyttningar,2004,93
Kungsbacka,45-49 år,Inrikes utflyttningar,2005,97
Kungsbacka,45-49 år,Inrikes utflyttningar,2006,100
Kungsbacka,45-49 år,Inrikes utflyttningar,2007,100
Kungsbacka,45-49 år,Inrikes utflyttningar,2008,107
Kungsbacka,45-49 år,Inrikes utflyttningar,2009,101
Kungsbacka,45-49 år,Inrikes utflyttningar,2010,131
Kungsbacka,45-49 år,Inrikes utflyttningar,2011,134
Kungsbacka,45-49 år,Inrikes utflyttningar,2012,147
Kungsbacka,45-49 år,Inrikes utflyttningar,2013,135
Kungsbacka,45-49 år,Inrikes utflyttningar,2014,138
Kungsbacka,45-49 år,Inrikes utflyttningar,2015,97
Kungsbacka,45-49 år,Inrikes utflyttningar,2016,121
Kungsbacka,45-49 år,Inrikes utflyttningar,2017,129
Kungsbacka,45-49 år,Inrikes utflyttningar,2018,145
Kungsbacka,45-49 år,Inrikes utflyttningar,2019,137
Kungsbacka,45-49 år,Inrikes utflyttningar,2020,126
Kungsbacka,45-49 år,Inrikes utflyttningar,2021,142
Kungsbacka,45-49 år,Inrikes utflyttningar,2022,129
Kungsbacka,45-49 år,Inrikes utflyttningar,2023,145
Kungsbacka,45-49 år,Inrikes utflyttningar,2024,144
Kungsbacka,45-49 år,Inrikes utflyttningar,2025,98
Kungsbacka,45-49 år,Inrikes utflyttningar,2026,127.21463622364129
Kungsbacka,45-49 år,Inrikes utflyttningar,2027,125.04504187000103
Kungsbacka,45-49 år,Inrikes utflyttningar,2028,124.86149358193114
Kungsbacka,45-49 år,Inrikes utflyttningar,2029,124.89240352841887
Kungsbacka,45-49 år,Inrikes utflyttningar,2030,124.82051053875628
Kungsbacka,45-49 år,Inrikes utflyttningar,2031,126.9021269432409
Kungsbacka,45-49 år,Inrikes utflyttningar,2032,129.65040770244573
Kungsbacka,45-49 år,Inrikes utflyttningar,2033,132.6947686983723
Kungsbacka,45-49 år,Inrikes utflyttningar,2034,134.90384998119106
Kungsbacka,45-49 år,Inrikes utflyttningar,2035,139.94339210027465
Kungsbacka,45-49 år,Inrikes utflyttningar,2036,144.48874600739822
Kungsbacka,45-49 år,Inrikes utflyttningar,2037,147.6147203649251
Kungsbacka,45-49 år,Inrikes utflyttningar,2038,147.6256304944564
Kungsbacka,45-49 år,Inrikes utflyttningar,2039,147.42159016110722
Kungsbacka,45-49 år,Inrikes utflyttningar,2040,143.18539412416538
Kungsbacka,50-54 år,Inrikes flyttningsöverskott,2000,16
Kungsbacka,50-54 år,Inrikes flyttningsöverskott,2001,3
Kungsbacka,50-54 år,Inrikes flyttningsöverskott,2002,-6
Kungsbacka,50-54 år,Inrikes flyttningsöverskott,2003,19
Kungsbacka,50-54 år,Inrikes flyttningsöverskott,2004,9
Kungsbacka,50-54 år,Inrikes flyttningsöverskott,2005,2
Kungsbacka,50-54 år,Inrikes flyttningsöverskott,2006,12
Kungsbacka,50-54 år,Inrikes flyttningsöverskott,2007,25
Kungsbacka,50-54 år,Inrikes flyttningsöverskott,2008,-6
Kungsbacka,50-54 år,Inrikes flyttningsöverskott,2009,-24
Kungsbacka,50-54 år,Inrikes flyttningsöverskott,2010,-10
Kungsbacka,50-54 år,Inrikes flyttningsöverskott,2011,17
Kungsbacka,50-54 år,Inrikes flyttningsöverskott,2012,-17
Kungsbacka,50-54 år,Inrikes flyttningsöverskott,2013,-8
Kungsbacka,50-54 år,Inrikes flyttningsöverskott,2014,2
Kungsbacka,50-54 år,Inrikes flyttningsöverskott,2015,-39
Kungsbacka,50-54 år,Inrikes flyttningsöverskott,2016,28
Kungsbacka,50-54 år,Inrikes flyttningsöverskott,2017,-3
Kungsbacka,50-54 år,Inrikes flyttningsöverskott,2018,-4
Kungsbacka,50-54 år,Inrikes flyttningsöverskott,2019,-32
Kungsbacka,50-54 år,Inrikes flyttningsöverskott,2020,-21
Kungsbacka,50-54 år,Inrikes flyttningsöverskott,2021,-45
Kungsbacka,50-54 år,Inrikes flyttningsöverskott,2022,-23
Kungsbacka,50-54 år,Inrikes flyttningsöverskott,2023,-6
Kungsbacka,50-54 år,Inrikes flyttningsöverskott,2024,8
Kungsbacka,50-54 år,Inrikes flyttningsöverskott,2025,-10
Kungsbacka,50-54 år,Inrikes flyttningsöverskott,2026,-10.002785497882059
Kungsbacka,50-54 år,Inrikes flyttningsöverskott,2027,-7.506186744949986
Kungsbacka,50-54 år,Inrikes flyttningsöverskott,2028,-5.073117532505549
Kungsbacka,50-54 år,Inrikes flyttningsöverskott,2029,-2.574856652282378
